model,model__method,a,b,n_categories,n_observations,mean_a_,std_a_,mean_b_,std_b_,mean_mu_,std_mu_,mean_mu2p_,std_mu2p_,mean_nu_,std_nu_,mean_error_a,std_error_a,mean_error_b,std_error_b,mean_error_mu,std_error_mu,mean_error_mu2p,std_error_mu2p,mean_error_nu,std_error_nu,mean_error_a-b,std_error_a-b,mean_error_mu-mu2p,std_error_mu-mu2p,mean_nloglike,std_nloglike,mean_n_iter,std_n_iter,mean_fit_time,std_fit_time
HBBM,spectral,0.001,100,1000,1000,0.0018742513159166227,0.0012518958544241803,545.4431608886181,617.7240823193044,1.173044035250571e-05,1.178876843931041e-05,1.464645924718329e-07,3.1256794659270613e-07,545.4450351399339,617.7233622453878,0.001133563019097753,0.0010230315124376097,459.2910663538158,607.4984508846461,8.934549366357072e-06,7.883124941544389e-06,1.5734158903316557e-07,2.7419900251860655e-07,459.2916917315772,607.4978869196494,459.29106637287475,607.4984508721558,0.0003370807537979635,0.00020942808857310938,22.808723532923338,15.050605182784977,2.0,0.0,0.04438077449798584,0.0008898474020206493
HBBM,spectral,0.01,0.01,1,1,0.9400500000106868,0.9981983770887708,4.770049999999995,4.491892696848397,0.4699911949991995,0.4990839389403793,0.4699807121640074,0.4990781165629035,5.710100000010681,3.4936943197596255,0.9405970000106866,0.9882663032368504,4.769402999999996,4.481960622996476,0.49998530617574205,9.704113409071355e-06,0.4996860056110478,0.004872611894265476,5.690100000010682,3.493694319759626,5.7000646091929354,3.4936846532090784,0.86583106262496,0.002807684205962364,1.4693979300233196e-05,9.704261663186206e-06,5.71,3.4936943197709787,0.0002603912353515625,7.48577064096988e-05
HBBM,spectral,0.01,0.01,1,10,10.140049996032754,11.741396847128847,22.860049999999987,26.497177208148017,0.469999496822312,0.4972908247349943,0.4682129455433364,0.497345180036409,33.00009999603274,21.794494720069757,10.140397996032755,11.732461008924995,22.859203999999995,26.489280426030493,0.4979981931892,0.0139997905990583,0.4977106506544008,0.01895111058466482,32.980099996032735,21.794494720069757,32.70664656878223,19.874072760034714,0.8634568378500567,0.018738580013092858,0.019804801761428906,0.13854930792909514,3.3,2.179449471770337,0.000207061767578125,4.896342727880155e-05
HBBM,spectral,0.01,0.01,1,100,113.19006083208484,101.81775768826795,123.81005000000306,170.493149129223,0.5331999762435835,0.49061545817116137,0.525020231456424,0.49401058153309724,237.0001108320879,133.90668093275306,113.1882198320848,101.80868745772585,123.80999999999749,170.48592370047257,0.489599765136544,0.045802141841992626,0.4924751149699459,0.04909229461431911,236.9801108320878,133.90668093275306,231.45765498392146,118.31442084533883,0.8546542097372155,0.062024696431941695,0.1643229761998243,0.5529592794104466,2.37,1.3390668392578466,0.00019097328186035156,3.057108227066839e-05
HBBM,spectral,0.01,0.01,1,1000,957.0551716656618,974.4335435626792,1092.9500500001316,1012.2919773956986,0.47286000112916726,0.4864622255893318,0.46024731217297465,0.48686865954300096,2050.0052216657937,217.9437722697262,957.0547236656618,974.4241619222706,1092.9482089998776,1012.2831683071404,0.4820599761558353,0.07071248724709353,0.48015436735378314,0.0877920744241323,2049.985221665793,217.94377226972625,2014.3608494930322,164.49790227346583,0.8396826382608854,0.11166696387498026,0.32111150543977884,0.9744279474577525,2.05,0.21794494717703367,0.00021222591400146484,1.238395857371343e-05
HBBM,spectral,0.01,0.01,10,1,5.1196428579206706e-05,1.581189114106454e-05,5.7342261830380735e-05,1.793258122538076e-05,0.47400000030721784,0.13009227336450913,0.473975003020348,0.13009227331631273,0.00010853869040958745,1.1273414590584906e-05,0.009948803571420795,1.581189114106447e-05,0.00994265773816962,1.79325812253807e-05,0.10399999878972045,0.08236504006499959,0.10458523432706081,0.08020044261392553,0.01989146130959041,1.1273414590584901e-05,0.014065405927591429,7.942703955139079e-06,0.3061512898577323,0.16869090556007582,6.56892900097146,0.4236036834136736,1.71,0.4537620521815371,0.00018706321716308594,1.519932933813082e-05
HBBM,spectral,0.01,0.01,10,10,0.008967121201058699,0.018758338879089176,0.010792309863586938,0.025370687458958395,0.5073999999995259,0.13729981791416745,0.5034021670809644,0.13865640327043652,0.019759431064645637,0.04135309597387454,0.014360879924870625,0.01211227657789809,0.016186387692293257,0.019552503433956054,0.10539999999812903,0.08829971687186165,0.10702022540841641,0.08855070898094801,0.030547267617163885,0.02787473517654485,0.022469651616310288,0.022189105647091357,0.30937807859615707,0.17381435467711803,7.641392660742858,2.112972804896971,2.3,1.161895003862225,0.00020468711853027343,2.7145931090730302e-05
HBBM,spectral,0.01,0.01,10,100,0.007877134366188508,0.01794248979851404,0.009364332212061496,0.023048239231565876,0.4937899999998692,0.14668628395237743,0.4903577805207592,0.14754258379034,0.01724146657825,0.037855253252036446,0.013212362549967159,0.01232367536562139,0.014753389351108655,0.017718998500668957,0.10810999999917803,0.09933608558795162,0.10933761972860459,0.09917947870455554,0.027961579529992807,0.025666705585302808,0.020651977303852664,0.02077403998557497,0.3072154409063143,0.19108040872130927,9.163586434927693,4.317939369424361,1.94,0.6452906321960672,0.0002287459373474121,2.013496084336239e-05
HBBM,spectral,0.01,0.01,10,1000,0.012098736252272894,0.02306247058152492,0.01378977840265705,0.026604688110369524,0.48503200000008434,0.14059837117076385,0.4797722168342054,0.14130923864022177,0.025888514654929945,0.046432353187593915,0.016129471855606543,0.016616930548073654,0.017615790920831147,0.020294229722382828,0.11447599999964955,0.08298908617372279,0.11532874072798815,0.08308106474308286,0.033678639222394786,0.03250211204685874,0.02490733273055243,0.025260223063566598,0.32984049760231954,0.16286782944864134,11.50203181829533,6.03099602360892,1.87,0.3363034344160047,0.0004749941825866699,2.1967807016747585e-05
HBBM,spectral,0.01,0.01,100,1,5.006096199178414e-05,5.290280329273298e-06,5.105781973612872e-05,5.5293200117716805e-06,0.4952000000498325,0.051816599121814876,0.4951750025775421,0.05181659911551662,0.00010111878172791286,1.578729442324022e-06,0.009949939038008216,5.290280329273208e-06,0.009948942180263872,5.529320011771664e-06,0.04159999957481581,0.03126403651878301,0.041892617366534324,0.030495482902199993,0.019898881218272088,1.5787294423240514e-06,0.014070635902020045,1.113348042416776e-06,0.19528659741520699,0.08039752596067663,68.77024168740155,0.7507297571226876,1.93,0.2551470164434615,0.0002691006660461426,1.7848228693574355e-05
HBBM,spectral,0.01,0.01,100,10,0.009382629460637478,0.006703664178606189,0.009738372997914352,0.007503166828438938,0.4996999999904142,0.04666401181585639,0.49509168220121147,0.04762384029633392,0.019121002458551827,0.014068109745572314,0.0055472620030652,0.00381420294055647,0.006112449841172798,0.004359348355288138,0.03683999999022187,0.02864322606615026,0.03772472682179998,0.029066736851647408,0.011635177449523462,0.007956569248705086,0.008373449695573016,0.005618857636719001,0.18339825101763751,0.07916709129573804,84.08435450650772,8.976284187813523,3.23,0.7190966555338719,0.00034706592559814454,2.4884310303239464e-05
HBBM,spectral,0.01,0.01,100,100,0.009422300809055954,0.0055956377270092355,0.009608323448771829,0.005994003378360671,0.499269999999884,0.05609341225917304,0.49469237713969305,0.056488817732950315,0.01903062425782778,0.011348038068741005,0.0043825827455756024,0.003526735942104184,0.0048845341446944425,0.0034961140155743303,0.042743999993129486,0.03633117481537118,0.043099914886970174,0.03651778234398014,0.00904598244122946,0.006920105419144662,0.006776410661160301,0.004669758398358596,0.1937406807730131,0.0933352414656829,103.36577541297673,11.492290961143892,2.12,0.32496153618543844,0.0005580878257751465,2.274661426695539e-05
HBBM,spectral,0.01,0.01,100,1000,0.010516464278308572,0.006102361907153791,0.010671965319696684,0.006536114199202175,0.5003990000000078,0.05139155674806238,0.4952997679779221,0.051875141496330296,0.02118842959800526,0.01240922743218602,0.004799661058895371,0.003803788889564432,0.005337531565097998,0.0038318511202119878,0.04083219999991538,0.03120869669108647,0.04146623913881581,0.03117085195243055,0.010012231974565515,0.0074267423047134785,0.007352779956176491,0.00515892521060221,0.19213549300966887,0.0848023747942039,131.9726146324444,20.705766042666266,2.0,0.0,0.0032944798469543455,0.0001422591472764556
HBBM,spectral,0.01,0.01,1000,1,5.00447493092185e-05,1.8217193893731203e-06,5.00866383937291e-05,1.817497623185008e-06,0.49979000000209406,0.018079985990946283,0.49976500250512773,0.018079985991061063,0.00010013138770294762,2.1170749103754522e-07,0.00994995525069078,1.8217193893730191e-06,0.00994991336160627,1.8174976231850597e-06,0.014189999857720886,0.011205975971320645,0.01419031399112356,0.01213677999369195,0.019899868612297054,2.1170749103744424e-07,0.01407133227501514,1.493199904694513e-07,0.10895984894537794,0.05142951781181617,692.4928100157881,1.0500423586335719,1.99,0.09949874371066199,0.00034688234329223634,1.7345447467651346e-05
HBBM,spectral,0.01,0.01,1000,10,0.009818369820939709,0.0018506020239447783,0.009834241270177908,0.0018401641490696633,0.4994900000000293,0.014521490970052202,0.49467876168449576,0.014512498111496285,0.019652611091117614,0.003644411946281699,0.001501192980953535,0.001097331767019356,0.0014495996404323191,0.0011455744997563458,0.011747999999807645,0.008550923692666022,0.011833950607815487,0.008411064623228612,0.0029097453403027964,0.002221665938614854,0.002131192361160544,0.001526242623156109,0.10278426255406234,0.038477003249036204,856.7569768034544,24.481601981286378,3.35,0.4769696007084728,0.0007115006446838379,2.9093092446663186e-05
HBBM,spectral,0.01,0.01,1000,100,0.009863078585501905,0.0020775666555553902,0.009920165128718876,0.002112131656307058,0.49856460000027963,0.015887232444321837,0.49372381178918723,0.01591759544680255,0.019783243714220786,0.004138254759447877,0.0017114726798966883,0.0011857031449696907,0.0017482351035065771,0.0011879174058469796,0.01247839999755783,0.009937507806289166,0.012437190089129462,0.010028691266295497,0.003438487513900482,0.0023127774121753032,0.002494828286230716,0.0016057198524318454,0.10136694159655792,0.04915686898479783,1057.0637287012514,46.51548697301613,2.0,0.0,0.0034369778633117675,0.00020257468242708458
HBBM,spectral,0.01,0.01,1000,1000,0.01018839972112928,0.002114699289012094,0.010251970158344791,0.0019953854490860163,0.4978429000000032,0.015340080081571115,0.4928439381962793,0.01517766894813137,0.020440369879474073,0.004059303317664845,0.001699372284198611,0.001272627745087872,0.001633731046111589,0.0011730195736182904,0.012262499999974823,0.009465845502099569,0.01215748329126874,0.009361527980371832,0.003304916682367298,0.002397789560858743,0.002407068847839574,0.001660879029535448,0.10103021179569575,0.04680118303103676,1318.7478026153,60.98562139782336,2.0,0.0,0.04290038585662842,0.0011545526822665947
HBBM,spectral,0.01,0.1,1,1,0.16005000000181904,0.5425863986561901,8.28004999999999,2.4416387939250943,0.08000311115431666,0.27128491016643286,0.0799971779703114,0.27128174532175,8.44010000000181,1.899052395268904,0.16835800000181897,0.5371876639896224,8.196041999999993,2.387407283380024,0.15635652540930975,0.22196188826091054,0.14948018520258852,0.22639979757516573,8.33010000000181,1.899052395268904,8.347455789508457,1.8739570024973395,0.3831391891919044,0.27640367180336045,7.110993521948217e-06,5.274903774940996e-06,8.44,1.899052395275075,0.0003126239776611328,4.064871233704592e-05
HBBM,spectral,0.01,0.1,1,10,2.520049999482539,10.270813014650328,38.28004999999998,14.257685646695888,0.0720009959978807,0.2526173948457215,0.0690212856994649,0.24879181223652486,40.80009999948252,17.186040847778862,2.52835799948254,10.26632148377721,38.19204399999997,14.225526109939201,0.14836233236726712,0.20533310148720557,0.13850525908340564,0.20712626266450035,40.69009999948251,17.186040847778862,40.15388411360384,12.667018574849475,0.37077506924971354,0.2553510746758006,0.02355087692538902,0.16649052254437172,4.08,1.7186040847152664,0.00022452354431152344,3.5606664662006115e-05
HBBM,spectral,0.01,0.1,1,100,32.00005151648747,79.86889575761099,200.0000500000004,128.10558145529728,0.12460018301657547,0.3183971451397656,0.1169167030757614,0.3109409392577959,232.00010151648794,125.60254735850418,32.00656851648748,79.86227818793452,199.91404299999965,128.08374370464338,0.18745431004632873,0.2595625423007002,0.17751059445621664,0.25757277379486454,231.89010151648796,125.60254735850418,226.96497524574568,110.72657272429333,0.42111589486727796,0.32044317634628505,0.17775382272864346,0.56030716634961,2.32,1.2560254774486066,0.00018831253051757813,2.8820945111983333e-05
HBBM,spectral,0.01,0.1,1,1000,156.42042475685267,491.96039006511984,1933.580050000005,524.5562349262182,0.07180002087366569,0.23808442687938516,0.06184291747416885,0.22993516685932275,2090.0004747568582,286.1816425773959,156.42733975685263,491.9550119088513,1933.486046999987,524.5341298756048,0.14226724950960726,0.19185770924587645,0.129158296567105,0.19137431818778955,2089.8904747568577,286.18164257739585,2057.6674690239784,214.47186443469693,0.3605568796268258,0.237078856081633,0.3329460958469144,0.9556656942802636,2.09,0.28618176042508375,0.00021026372909545898,1.175435488463544e-05
HBBM,spectral,0.01,0.1,10,1,3.873015965310137e-05,1.0360790249298244e-05,4.050131666663289,4.477369596974698,0.08100250461668759,0.0879692866071221,0.08098650778515067,0.08796100180135162,4.050170396822942,4.477379790909904,0.0099612698403469,1.0360790249298439e-05,4.059913333336699,4.378068343194788,0.07190659558133342,0.05163503994418313,0.07271409949879831,0.0495257446978633,4.060919603177045,4.368158024222644,4.060189079397554,4.377823952425963,0.2635486105075854,0.10532314672689085,2.2113831380111426,2.1389450459717425,5.15,3.4824560298731697,0.00025655269622802733,7.435504400031675e-05
HBBM,spectral,0.01,0.1,10,10,0.0550860315683078,0.16228826003908464,14.726070427115262,22.134138582352676,0.1031003375447499,0.09267858652736467,0.0935488596142975,0.08955845724529667,14.78115645868357,22.22411935904138,0.05665841893961446,0.15861920801830764,14.692334317003638,22.090209126197202,0.07500875337384838,0.05578202051327001,0.07318148390597354,0.052749139756753306,14.742988088704188,22.17653298729125,14.694341532334288,22.089516157725903,0.26391608312098414,0.11075979356830262,4.680093370892063,3.785545753926064,5.32,6.381034398904303,0.00026153564453125,0.00013207232824026652
HBBM,spectral,0.01,0.1,10,100,0.030572020810334912,0.046213527279363065,36.556017692225055,74.81535499161478,0.11086004256083011,0.09999875482737408,0.10148482082072852,0.09869300734987561,36.58658971303539,74.80582261181729,0.029387081873942806,0.04117399133865295,36.523397140869264,74.78248477944223,0.07813632109621564,0.06551722494416559,0.07878552335200782,0.06233220625336783,36.54716373073033,74.77136829671491,36.52513431477234,74.78165343640879,0.27160196228758493,0.124159932636807,8.713021395393891,5.705643350236472,2.74,0.9013323471394998,0.00024246931076049805,2.498423078025229e-05
HBBM,spectral,0.01,0.1,10,1000,0.04196532665437673,0.05928402126456704,351.8596211634584,712.4815385447077,0.09082900381266594,0.08300446956006007,0.08195177715354554,0.07974285929059577,351.90158649011283,712.4781766589044,0.0402629576402002,0.05399325446277609,351.8274934594436,712.4480252580807,0.06552626891647828,0.05095151089786566,0.06495422353758232,0.04626511872134822,351.8643985459915,712.4422205177732,351.8290993476193,712.4472354053414,0.24703631990530603,0.10400494491184337,12.626181778089387,8.736116306042847,2.32,0.46647615158762396,0.00045320749282836916,2.5429258797382216e-05
HBBM,spectral,0.01,0.1,100,1,2.75943122525448e-05,9.26770220802563e-07,0.0003102715826691137,0.00015398071339416873,0.09300001163583525,0.030282006322663757,0.0929750200761455,0.030282003167891966,0.00033786589492165855,0.00015323431244897048,0.009972405687747455,9.267702208025782e-07,0.0996897284173309,0.0001539807133941677,0.02469090566266065,0.01765590648958499,0.02561582676617899,0.01913147631567732,0.10966213410507834,0.00015323431244897105,0.1001872800653163,0.0001531376997391429,0.14968150837834965,0.0642856490374984,30.37640319485536,7.047275473329406,2.07,0.2551470164434615,0.00025606870651245117,1.361787380491579e-05
HBBM,spectral,0.01,0.1,100,10,0.01155430737767857,0.005882132600004758,0.12529424171312084,0.08791948935701649,0.09120000000235993,0.02826800311233154,0.08220295597974343,0.027591252287546376,0.13684854909079944,0.09203412810175925,0.004723336755930232,0.0038347679510530013,0.055001555377634646,0.07310584230197549,0.02246181818123943,0.017164828925808548,0.02163080215798143,0.017136276947118927,0.0589667227850772,0.07559134161873272,0.055486770699954356,0.07299225236474997,0.13622920098747984,0.0622219541990895,53.88874585639477,12.097067278733423,4.38,0.5436910887627275,0.0003622531890869141,1.846021957279153e-05
HBBM,spectral,0.01,0.1,100,100,0.010658422171060795,0.0047332617495190665,0.10504016791231399,0.04589063997562622,0.09460200000646336,0.029089771320055458,0.08611966313103277,0.027621486161321582,0.1156985900833748,0.04924815347598225,0.003892752377036132,0.0027719605833929624,0.035790835439418266,0.02916110814947444,0.022603272724096596,0.01868005447568845,0.021269947893751764,0.017947137975045012,0.03870753080725445,0.030977114270662607,0.03625359212501659,0.02898048437370575,0.13345063020062217,0.06573225666187896,83.72530553591957,19.25286322034526,2.97,0.17058722109231983,0.0005487275123596192,2.2252909038618763e-05
HBBM,spectral,0.01,0.1,100,1000,0.010663253593605815,0.004685786774453821,0.10697795355554765,0.05448206307928802,0.09460960000480403,0.028000044138944327,0.08613443941198151,0.026733128048125745,0.11764120714915345,0.057602817756499086,0.0036163613070915013,0.003052611000708872,0.03737798461257271,0.04024764961461943,0.02214841818116507,0.017525518863147044,0.0210766446125795,0.016795828305035728,0.03997602615455661,0.04217096149099431,0.037784031398815913,0.04014661265259211,0.1348958290466016,0.06064203292898269,120.0035564991116,24.743759381580528,2.0,0.0,0.0031969022750854494,7.793031808896155e-05
HBBM,spectral,0.01,0.1,1000,1,2.7545311899406874e-05,2.9583296698457827e-07,0.00027387984642764486,2.8916462448075194e-05,0.09230001230922298,0.00972573759834895,0.09227501984025568,0.009725736889257314,0.0003014251583270518,2.862336579956964e-05,0.009972454688100594,2.958329669845393e-07,0.09972612015357236,2.8916462448074543e-05,0.007950909383880374,0.005771280112991118,0.011068917330291583,0.007961467291777484,0.10969857484167295,2.8623365799569848e-05,0.10022349476762026,2.87437834170931e-05,0.09810755740509712,0.03924728200105635,307.2638814495795,22.172667538480333,2.0,0.0,0.00033080101013183594,1.3430077716786277e-05
HBBM,spectral,0.01,0.1,1000,10,0.010219172562662603,0.0017081601867411549,0.10196046256544099,0.016222758387573796,0.09137100000381448,0.008827120651254513,0.0830437335786106,0.008428966290046294,0.11217963512810357,0.01760518076059637,0.0013941619781360226,0.0010110193937365995,0.01332254690629078,0.009462084712248844,0.006878999999655945,0.005550745716417369,0.006532046547223628,0.005337156434304027,0.014437577341392845,0.010307742692570262,0.013455235943122474,0.009431000833569469,0.0736677902596366,0.03439817792397455,533.0532240551182,41.111855052803605,4.09,0.28618176042508375,0.0007157158851623535,2.4800718549130518e-05
HBBM,spectral,0.01,0.1,1000,100,0.010013390007463659,0.0016109331036945173,0.10165974727934732,0.01672723040473947,0.09015670000051258,0.009282545777359302,0.08198056900543575,0.008966176697243604,0.11167313728681098,0.01795385291536784,0.001249504871785527,0.0010168688864661758,0.014169285401187247,0.009043580555523532,0.00765348181801622,0.005306219393257069,0.007322471336503984,0.00522677152719692,0.015128109209810536,0.009812264500268283,0.014273890383573604,0.009022545988752014,0.07970097535620156,0.0325108845152238,813.2122832947274,63.32822508993417,3.0,0.0,0.0034366655349731445,0.00011518914370727457
HBBM,spectral,0.01,0.1,1000,1000,0.009868656972588595,0.0014737982772202154,0.10001346133269066,0.015744510047492423,0.09024610000449677,0.008552420279922979,0.08217347258863703,0.008268312076361094,0.10988211830527925,0.016876092488542754,0.0011753488634579751,0.0008988255681470761,0.012459476594791257,0.009625550416828976,0.007095756363578003,0.0048201339413707885,0.006860708184956409,0.00464686541739868,0.013385595109805299,0.010278240964880902,0.012585905633559458,0.009574658718669339,0.07757977073463594,0.030260052995686376,1168.1102463961192,80.13690509104852,2.0,0.0,0.044931793212890626,0.0008009286346176142
HBBM,spectral,0.01,1,1,1,4.9999999999999894e-05,6.776263578034403e-21,9.00004999999999,1.7763568394002505e-15,5.555493827846352e-06,0.0,5.555716045377296e-07,1.0587911840678754e-22,9.000099999999989,1.7763568394002505e-15,0.00995,0.0,8.00004999999999,1.7763568394002505e-15,0.009895434605182054,1.734723475976807e-18,0.004974568806504917,8.673617379884035e-19,7.990099999999988,2.6645352591003757e-15,8.000056187615174,1.7763568394002505e-15,0.07122140431450609,2.7755575615628914e-17,5.5555092597359135e-06,0.0,9.0,0.0,0.0003243899345397949,1.9581615450846507e-05
HBBM,spectral,0.01,1,1,10,4.9999999999999975e-05,0.0,40.00004999999999,7.105427357601002e-15,1.2499968750078125e-06,0.0,3.048917868130965e-08,0.0,40.00009999999999,7.105427357601002e-15,0.00995,0.0,39.00004999999999,7.105427357601002e-15,0.009899740102134891,1.734723475976807e-18,0.004975093888930773,0.0,38.990099999999984,0.0,39.00005126926117,1.4210854715202004e-14,0.07122568878586288,2.7755575615628914e-17,1.1283095794567544e-05,0.0,4.0,0.0,0.00021934986114501953,1.1113067210108035e-05
HBBM,spectral,0.01,1,1,100,2.3200499999999984,11.664373107887116,221.68004999999982,106.24225901212735,0.0029002421373797334,0.014580428761001615,0.0002243460724942332,0.001220590057208181,224.00009999999986,117.57550765359237,2.329153999999999,11.660573427013958,220.68004999999982,106.24225901212735,0.012008673028708844,0.01083471951489621,0.00485364634183639,0.0007084149809524849,222.99009999999987,117.57550765359237,220.77610999280412,106.70710030476003,0.07136505425035672,0.004719613178741231,0.07727348063813054,0.37891999439911567,2.24,1.1757550765359255,0.0001863265037536621,2.589571507784029e-05
HBBM,spectral,0.01,1,1,1000,30.42005000000693,201.3427018792079,2019.580050000006,257.3730436545343,0.013140023995332144,0.09452237555341088,0.009108633436632407,0.08105054254860712,2050.000100000014,217.94494717707192,30.428756000006924,201.3398757060175,2018.580050000006,257.3730436545343,0.02193086775511008,0.09200004271928053,0.013777559537675623,0.0799778419172853,2048.9901000000127,217.9449471770718,2036.758159018869,184.35335166228708,0.08659150956612319,0.1233873608988262,0.16958137162603826,0.6892127441256113,2.05,0.21794494717703367,0.000207366943359375,1.2660413581693709e-05
HBBM,spectral,0.01,1,10,1,4.8444444612366474e-05,5.669933086674204e-06,8.37006399999934,2.2962721185902235,0.007005167386605795,0.02551328701006377,0.00699876794478472,0.025508185820780575,8.370112444443953,2.296277788523309,0.009951555555387634,5.669933086674341e-06,7.510029000000636,1.7861056592067979,0.015509685653234516,0.020463705778216594,0.011276341546774406,0.02296969304263569,7.5014735555560215,1.7810225636464863,7.51003823584909,1.7860945485264592,0.08871427035563748,0.06376075113485444,0.2276097476101298,0.8294253328578491,8.51,1.78602911510423,0.0003213953971862793,3.857695797599722e-05
HBBM,spectral,0.01,1,10,10,0.07037281727240206,0.17864858017167504,32.035356503895606,19.470534466649376,0.016400837550068575,0.031416755561968115,0.009684134241977053,0.02460625176105375,32.10572932116802,19.532038969683605,0.0743057621748427,0.17331718313651986,31.166656887533023,19.259661580507263,0.019765499187919432,0.025270251062857386,0.012162853237283893,0.021902223648631116,31.222411790553828,19.328888491314558,31.168797922143682,19.257119774818673,0.09301538129223337,0.0673813967447382,1.8706754378606651,2.9597012943095082,6.81,6.903180426441134,0.0002938079833984375,0.00014581740284404032
HBBM,spectral,0.01,1,10,100,0.06926804425378563,0.10444384982450775,137.33769242703175,93.52089544137273,0.009540143132796072,0.020295952101172996,0.004070759590581094,0.013653975775440051,137.40696047128552,93.48876580202183,0.07072121628306932,0.09705528529284918,136.38186397473805,93.4564681510067,0.013400450951563043,0.015247419339707531,0.007220951884365508,0.011623544383229373,136.44038624315723,93.42537748817921,136.3827507362957,93.45525123450449,0.07805360465212301,0.039251019953648686,3.8104188224571036,5.097991790673563,3.33,1.8976564494133281,0.000258636474609375,4.681705625664292e-05
HBBM,spectral,0.01,1,10,1000,0.07082888753337163,0.06575965002140856,876.0408679500109,910.8594357389796,0.014920009933534525,0.03051668894349434,0.009484017705718766,0.025063446835561942,876.1116968375444,910.8156303432854,0.06852731707718124,0.05769308401957012,875.196563538508,910.7098371203788,0.018186485117143877,0.025014208427556632,0.012197137984615863,0.022354782738891483,875.2537024876519,910.6695605801496,875.1972500831789,910.7091817527524,0.09217412613531352,0.06824607915463367,7.519771174428719,7.265863087910814,2.57,0.4950757517794625,0.00046128273010253906,2.7409015465215383e-05
HBBM,spectral,0.01,1,100,1,3.378602848059427e-05,1.1638704940993904e-05,3.061210752783796,4.2625458633331705,0.011201888992467667,0.010417182750567603,0.011183719187772334,0.010409883584017204,3.0612445388122773,4.262557500735198,0.009966213971519405,1.1638704940993912e-05,3.378823247216194,3.3168419420409054,0.008029794424981564,0.006762576127649712,0.009591301598086223,0.007410752957555148,3.3820234611877122,3.307403500188173,3.3788582420479982,3.316821265927811,0.09262703486568873,0.03349244757354164,5.551834373585941,4.765433255683946,5.04,2.8422526277584828,0.00032117843627929685,6.849989653373375e-05
HBBM,spectral,0.01,1,100,10,0.025867476381935556,0.031980635521658925,8.422806747809673,14.197650199094069,0.009810075312884367,0.006805323230737453,0.0046689763243708444,0.004785092511072365,8.448674224191608,14.21515163274096,0.018441779462469124,0.030568588867628935,7.663920434919074,14.068960685082406,0.005434083134891845,0.004097734771338318,0.003907621698638299,0.0027787280598611844,7.680045461437202,14.086209989409094,7.664021925561851,14.068950694828912,0.05891137810451061,0.02198617561648318,18.459052938906403,8.831196123973813,8.16,4.651279393887234,0.0004474210739135742,0.00011542342442514268
HBBM,spectral,0.01,1,100,100,0.017905129129435236,0.010507455901165702,3.5589768258095553,6.3586362687370235,0.011642000241542246,0.006995801052767043,0.00596026241117717,0.00503910568893564,3.576881954938991,6.362131086472283,0.009491082131914765,0.009100387685875571,2.8911306637681657,6.214658564888958,0.0055718612102692066,0.004574572257577131,0.004138689637508651,0.0030388042340431477,2.898220492405684,6.218192093321673,2.8912333555947938,6.214624701003301,0.060582931070750405,0.022811629689078666,41.88607412481298,13.968385749720206,3.24,0.4715930449020639,0.0005494236946105957,2.3234508285021553e-05
HBBM,spectral,0.01,1,100,1000,0.017130444459556398,0.00935598984388236,8.375710446061083,27.789854103323886,0.01038180004994544,0.006417636818339899,0.005231710436190574,0.004402657989804275,8.392840890520642,27.795461423462175,0.008435026605292878,0.008199274987317455,7.633024242822663,27.72028204359839,0.005418839578218166,0.003471803301825562,0.0037210266962689,0.002367106695111817,7.63997648072948,27.72588636512489,7.633102986597566,27.720262856653097,0.05797938215361084,0.020020868659862984,64.90259809137211,19.080231049900718,2.44,0.4963869458396343,0.0032021450996398927,8.189100938550949e-05
HBBM,spectral,0.01,1,1000,1,2.5244444861122766e-05,7.423100009533064e-08,0.002868147971156423,0.0010617212524941862,0.009670000462288962,0.002912232504271537,0.009645072446085543,0.0029122092689195405,0.0028933924160175445,0.0010616557464489113,0.009974755555138878,7.423100009510445e-08,0.9971318520288438,0.0010617212524941827,0.002348019564297332,0.0017381767737733422,0.004749945041704927,0.0027798201172660937,1.0071066075839825,0.0010616557464489106,0.9971817418070272,0.0010616673600697974,0.0655149626908541,0.021593266535939633,54.0327801220591,13.46775753586236,3.0,0.0,0.0003583550453186035,1.4847463175455108e-05
HBBM,spectral,0.01,1,1000,10,0.010032369855905075,0.002691285754532243,1.0693398711259519,0.3980196998152154,0.009777000069526025,0.002166003441599835,0.005009440903965177,0.0016665577503247615,1.079372240981857,0.3999218639668447,0.0022574140010957473,0.001465656456259921,0.29075400569446197,0.28051703574182885,0.0016911187846706268,0.0013590664783475032,0.0013254564928787556,0.0010108201841078793,0.29223284401499017,0.2816912671285191,0.29077225931784556,0.2805110273175967,0.03340835890111145,0.01463027658144973,182.3255272007399,26.29184390893071,5.65,0.5722761571129797,0.0007640933990478516,4.6589329581748744e-05
HBBM,spectral,0.01,1,1000,100,0.010419544366269344,0.0025047390234851498,1.0756359437879646,0.29049207158853746,0.009872800057845639,0.002189185258180904,0.004934843351887569,0.0014921091392951537,1.086055488154234,0.2920232131662908,0.002018448674247579,0.001541298154305611,0.2262438061505744,0.19728198049238402,0.001849439587484271,0.0011717081485179846,0.0012698502589004444,0.0007845333419377962,0.22747119085693523,0.19828981727882913,0.22631697394025868,0.19721439270517602,0.03369708875153028,0.011796177149610506,389.72778528967143,53.05434044587091,3.0,0.0,0.0033843636512756346,0.00016224346775723446
